Symbol,Name,Last,Change,%Chg,High,Low,Volume,Time
FOX,"Fox Corp Cl B",28.08,0.009999999999998,+0.04%,28.46,27.92,291017,"14:11 ET"
FOXA,"Fox Corp Cl A",30.5,-0.07,-0.23%,30.9125,30.33,704918,"14:11 ET"
FRT,"Federal Realty Investment Trust",86.85,1.01,+1.18%,87.66,86.24,348863,"14:11 ET"
FSLR,"First Solar Inc",155.48,4.16,+2.75%,158.61,152.16,1442979,"14:14 ET"
FTNT,"Fortinet Inc",57.11,1.01,+1.80%,57.35,56.14,2379642,"14:14 ET"
FTV,"Fortive Corp",70.07,0.059999999999988,+0.09%,70.9,69.94,869490,"14:14 ET"
GD,"General Dynamics Corp",232.89,-0.32000000000002,-0.14%,236.67,232.285,493509,"14:13 ET"
GE,"General Electric Company",113.97,7.28,+6.82%,114.89,108.32,8325362,"14:14 ET"
GEHC,"Ge Healthcare Technologies Inc",64.26,0.27,+0.42%,65.06,63.96,1284271,"14:14 ET"
GEN,"Gen Digital Inc",16.99,0.11,+0.65%,17.23,16.85,1284577,"14:14 ET"
GILD,"Gilead Sciences Inc",77.97,0.41,+0.53%,78.54,77.28,2315284,"14:14 ET"
GIS,"General Mills",63.6,0.37,+0.59%,63.99,63.19,1794951,"14:14 ET"
GL,"Globe Life Inc",111.17,-0.039999999999992,-0.04%,112.63,111.025,241036,"14:12 ET"
GLW,"Corning Inc",26.58,-0.35,-1.30%,26.545,25.26,6371347,"14:14 ET"
GM,"General Motors Company",28.7,-0.52,-1.78%,29.78,28.01,15052457,"14:14 ET"
GNRC,"Generac Holdings Inc",87.08,-1.22,-1.38%,90.3554,86.37,621908,"14:13 ET"
GOOG,"Alphabet Cl C",139.84,1.94,+1.41%,140.7099,138.75,12720344,"14:14 ET"
GOOGL,"Alphabet Cl A",138.48,1.98,+1.45%,139.3599,137.42,20322207,"14:14 ET"
GPC,"Genuine Parts Company",129.23,0.97,+0.76%,129.88,128.27,670534,"14:14 ET"
GPN,"Global Payments Inc",110.72,1.94,+1.78%,111.6,109.32,830016,"14:14 ET"
GRMN,"Garmin Ltd",101.89,-0.090000000000003,-0.09%,102.87,101.61,353891,"14:14 ET"
GS,"Goldman Sachs Group",300.06,0.83999999999997,+0.28%,303.1,299.765,952595,"14:13 ET"
GWW,"W.W. Grainger",685.17,-1.1500000000001,-0.17%,693.99,684.63,114160,"14:14 ET"
HAL,"Halliburton Company",40.74,-0.91,-2.18%,41.6,39.85,6169171,"14:14 ET"
HAS,"Hasbro Inc",54.83,0.63,+1.16%,55.245,54.22,708290,"14:14 ET"
HBAN,"Huntington Bcshs",9.59,0.02,+0.21%,9.695,9.44,9649875,"14:14 ET"
HCA,"Hca Holdings Inc",231.35,-9.59,-3.98%,232.59,215.96,2540809,"14:12 ET"
HD,"Home Depot",282.76,-2.31,-0.81%,287.9067,282.0301,1358937,"14:14 ET"
HES,"Hess Corp",157.04,-4.26,-2.64%,161.57,156.5462,8902135,"14:14 ET"
HIG,"Hartford Financial Services Group",70.12,0.61,+0.88%,70.49,69.63,709071,"14:14 ET"
HII,"Huntington Ingalls Industries",213.82,-2.52,-1.16%,218.85,212.58,74693,"14:13 ET"
HLT,"Hilton Inc",148.32,0.45999999999998,+0.31%,150.24,147.65,857258,"14:13 ET"
HOLX,"Hologic Inc",67.44,-0.12,-0.18%,67.88,67.17,457801,"14:13 ET"
HON,"Honeywell International Inc",180.85,0.32999999999998,+0.18%,183.02,180.26,1037912,"14:14 ET"
HPE,"Hewlett Packard Enterprise Comp",15.33,0.13,+0.86%,15.405,15.18,4919166,"14:14 ET"
HPQ,"HP Inc",26.01,0.13,+0.50%,26.19,25.925,2016708,"14:13 ET"
HRL,"Hormel Foods Corp",30.97,0.009999999999998,+0.03%,31.22,30.86,1747798,"14:12 ET"
HSIC,"Henry Schein Inc",67.28,-0.13,-0.19%,67.95,67.2,233410,"14:14 ET"
HST,"Host Marriott Financial Trust",15.64,-0.035,-0.22%,15.905,15.575,3804302,"14:14 ET"
HSY,"Hershey Foods Corp",190.16,0.96000000000001,+0.51%,190.81,188.93,623944,"14:14 ET"
HUBB,"Hubbell Inc B",282.26,1.88,+0.67%,284.815,281.28,200542,"14:14 ET"
HUM,"Humana Inc",516.94,1.46,+0.28%,524.43,515.86,271498,"14:13 ET"
HWM,"Howmet Aerospace Inc",43.41,-0.14,-0.32%,44.1,43.21,1367870,"14:13 ET"
IBM,"International Business Machines",137.16,0.78,+0.57%,137.7,136.05,1846230,"14:14 ET"
ICE,"Intercontinental Exchange",107.02,-0.69,-0.64%,109.12,106.7,1147187,"14:14 ET"
IDXX,"Idexx Laboratories",425.67,-2.05,-0.48%,429.06,421.335,115768,"14:12 ET"
IEX,"Idex Corp",192.92,0.089999999999975,+0.05%,195.02,191.26,389291,"14:13 ET"
IFF,"International Flavors & Fragrances",65.65,0.89,+1.37%,66.76,64.91,673758,"14:12 ET"
ILMN,"Illumina Inc",116.64,-2.83,-2.37%,119.135,116.38,789639,"14:13 ET"
INCY,"Incyte Corp",54.86,-0.24,-0.44%,55.9,54.61,943409,"14:14 ET"
INTC,"Intel Corp",34.12,0.27,+0.80%,34.705,33.64,24717031,"14:14 ET"
INTU,"Intuit Inc",503.5,-0.52999999999997,-0.11%,513.14,499.45,488540,"14:14 ET"
INVH,"Invitation Homes Inc",30.97,0.37,+1.21%,31.15,30.65,1616334,"14:12 ET"
IP,"International Paper Company",33.2,0.79000000000001,+2.44%,33.27,32.54,1733863,"14:13 ET"
IPG,"Interpublic Group of Companies",28.03,-0.17,-0.60%,28.61,27.78,2340668,"14:13 ET"
IQV,"Iqvia Holdings Inc",185.33,1.62,+0.88%,187,183.04,614339,"14:12 ET"
IR,"Ingersoll Rand Inc",59.69,0.38,+0.64%,60.66,59.45,2040955,"14:13 ET"
IRM,"Iron Mountain Inc",59.63,0.57,+0.97%,59.88,59.14,1408149,"14:11 ET"
ISRG,"Intuitive Surg Inc",277.65,5.06,+1.86%,279.44,271.77,1472133,"14:14 ET"
IT,"Gartner Inc",335.36,-7.17,-2.09%,345.47,334.51,247284,"14:11 ET"
ITW,"Illinois Tool Works Inc",222.2,-0.25,-0.11%,226,217.5,1380306,"14:13 ET"
IVZ,"Invesco Plc",13.05,0.53,+4.23%,13.265,12.765,5625418,"14:14 ET"
J,"Jacobs Engineering Group Inc",131.83,0.18000000000001,+0.14%,132.32,131.09,151705,"14:13 ET"
JBHT,"J B Hunt Transport",171.25,-1.43,-0.83%,174.29,169.355,674972,"14:13 ET"
JCI,"Johnson Controls Intl",48.86,0.46,+0.95%,49.42,48.44,4158257,"14:14 ET"
JKHY,"Jack Henry & Assoc",142.53,-0.56999999999999,-0.40%,145,142.21,140747,"14:11 ET"
JNJ,"Johnson & Johnson",150.71,-0.67999999999998,-0.45%,151.96,150.13,3081095,"14:14 ET"
JNPR,"Juniper Networks",25.13,0.17,+0.68%,25.29,24.98,1850836,"14:14 ET"
JPM,"JP Morgan Chase & Company",141.32,0.31999999999999,+0.23%,141.6,140.36,4614768,"14:14 ET"
K,Kellanova,50.15,0.78,+1.58%,50.3,49.41,1004508,"14:14 ET"
KDP,"Keurig Dr Pepper Inc",29.08,0.75,+2.65%,29.07,28.4,3905432,"14:14 ET"
KEY,Keycorp,9.8,-0.1,-1.01%,10.17,9.78,12062322,"14:13 ET"
KEYS,"Keysight Technologies Inc",121.9,-0.0099999999999909,-0.01%,122.9499,121.33,450653,"14:13 ET"
KHC,"Kraft Heinz Company",31.67,0.55,+1.77%,31.73,31.25,3322194,"14:13 ET"
KIM,"Kimco Realty Corp",16.72,0.24,+1.46%,16.8,16.59,2381977,"14:14 ET"
KLAC,"K L A-Tencor Corp",467.06,4.5,+0.97%,472.335,463.59,372538,"14:13 ET"
KMB,"Kimberly-Clark Corp",119.03,-2.78,-2.28%,123.48,118.41,1927749,"14:14 ET"
KMI,"Kinder Morgan",16.85,-0.13,-0.77%,17.07,16.82,7361145,"14:13 ET"
KMX,"Carmax Inc",62.1,0.22,+0.36%,63.03,61.86,815560,"14:12 ET"
KO,"Coca-Cola Company",55.64,1.56,+2.88%,56.17,55.3,13717752,"14:14 ET"
KR,"Kroger Company",43.52,0.2,+0.46%,43.85,43.425,1561166,"14:14 ET"
KVUE,"Kenvue Inc",19.93,0.25,+1.27%,20.0025,19.65,11307699,"14:14 ET"
L,"Loews Corp",63.15,0.83,+1.33%,63.435,62.78,281754,"14:13 ET"
LDOS,"Leidos Holdings Inc",91.36,-0.52,-0.57%,92.88,91.06,212633,"14:13 ET"
LEN,"Lennar Corp",105.24,-0.060000000000002,-0.06%,106.4525,103.965,877163,"14:14 ET"
LH,"Laboratory Corp of America Holdings",197.26,-0.67000000000002,-0.34%,200.28,197.05,327858,"14:12 ET"
LHX,"L3Harris Technologies Inc",174.08,-2.79,-1.58%,179.14,173.26,603432,"14:14 ET"
LIN,"Linde Plc",366.81,1.38,+0.38%,369.42,365.035,783687,"14:14 ET"
LKQ,"LKQ Corp",47.41,-0.44,-0.92%,48.275,47.38,639232,"14:13 ET"
LLY,"Eli Lilly and Company",591.04,14.39,+2.50%,592.7,579.105,1481686,"14:13 ET"
LMT,"Lockheed Martin Corp",441.4,-4.76,-1.07%,450.61,440.34,748539,"14:13 ET"
LNT,"Alliant Energy Corp",49.46,0.96,+1.98%,49.48,48.84,697270,"14:13 ET"
LOW,"Lowe's Companies",185.48,-2.9,-1.54%,189.175,185.14,1083418,"14:14 ET"
LRCX,"Lam Research Corp",603.41,3.8299999999999,+0.64%,611.34,598.94,522958,"14:13 ET"
LULU,"Lululemon Athletica",401.18,-1.28,-0.32%,405.61,398.335,850868,"14:14 ET"
LUV,"Southwest Airlines Company",23.96,-0.33,-1.36%,24.47,23.8641,3574988,"14:14 ET"
LVS,"Las Vegas Sands",47.89,1.44,+3.10%,47.895,46.8,3238921,"14:13 ET"
LW,"Lamb Weston Holdings Inc",88.33,1.16,+1.33%,88.9,87.25,767601,"14:13 ET"
LYB,"Lyondellbasell Industries NV",92.03,1.87,+2.07%,92.56,90.51,614545,"14:13 ET"
LYV,"Live Nation Entertainment",77.71,-1.11,-1.41%,79.6,77.2,926932,"14:14 ET"
MA,"Mastercard Inc",385.22,1.55,+0.40%,389.43,383.87,896733,"14:14 ET"
MAA,"Mid-America Apartment Communities",129.14,1.77,+1.39%,129.24,127.43,269325,"14:14 ET"
MAR,"Marriot Int Cl A",188.33,-0.30999999999997,-0.16%,191.325,188.1449,932350,"14:14 ET"
MAS,"Masco Corp",49.26,-0.52,-1.04%,50.46,49.24,675852,"14:14 ET"
